metric,family_id_group,treatment_group,n,mean,sd,se,median
metabolism_per_area_mm2_measurement,1,NA,12,0.002362217357772347,7.450091982203553e-4,2.150656305706347e-4,0.0023576668564725296
metabolism_per_area_mm2_measurement,10,NA,12,0.002799765313021521,9.432080300144076e-4,2.722807050153174e-4,0.0026956156810439905
metabolism_per_area_mm2_measurement,2,NA,12,0.003180942344077885,0.002372356349647349,6.848402885413075e-4,0.0020218470190149582
metabolism_per_area_mm2_measurement,3,NA,12,0.0038629128326693875,0.001956597222570297,5.648209665733175e-4,0.004119573153531073
metabolism_per_area_mm2_measurement,5,NA,12,0.003631896538956263,0.002503454554068298,7.226850803476632e-4,0.002817482238691874
metabolism_per_area_mm2_measurement,6,NA,12,0.002709679698175528,0.0026895578849681443,7.764084844437193e-4,0.0019900264970318608
metabolism_per_area_mm2_measurement,7,NA,12,0.0026618815734809117,0.0013990969211592507,4.0388449202683504e-4,0.0028109210979555934
metabolism_per_area_mm2_measurement,8,NA,12,0.0026939683372763546,7.334446188790046e-4,2.117272240727379e-4,0.0024740779934367256
metabolism_per_area_mm2_measurement,9,NA,12,0.0029947565658234444,0.0011474229944573235,3.312324873621511e-4,0.002676487958225765
